compact_id	family_id	genome_id	feature_type
PA7A	FAM_P3284	E_coli_GCF_001280405_1	P
PA7B	FAM_P4950	E_coli_GCF_001280405_1	P
PA7C	FAM_P2906	E_coli_GCF_001280405_1	P
PA7D	FAM_P1390	E_coli_GCF_001280405_1	P
PA7E	FAM_P4719	E_coli_GCF_001280405_1	P
PA7F	FAM_P2530	E_coli_GCF_001280405_1	P
PA7G	FAM_P1181	E_coli_GCF_001280405_1	P
PA7H	FAM_P968	E_coli_GCF_001280405_1	P
PA7I	FAM_P4134	E_coli_GCF_001280405_1	P
PA7J	FAM_P3891	E_coli_GCF_001280405_1	P
PA7K	FAM_P328	E_coli_GCF_001280405_1	P
PA7L	FAM_P825	E_coli_GCF_001280405_1	P
PA7M	FAM_P295	E_coli_GCF_001280405_1	P
PA7N	FAM_P3415	E_coli_GCF_001280405_1	P
PA7O	FAM_P4603	E_coli_GCF_001280405_1	P
PA7P	FAM_P2056	E_coli_GCF_001280405_1	P
PA7Q	FAM_P2594	E_coli_GCF_001280405_1	P
PA7R	FAM_P3935	E_coli_GCF_001280405_1	P
PA7S	FAM_P3691	E_coli_GCF_001280405_1	P
PA7T	FAM_P3490	E_coli_GCF_001280405_1	P
PA7U	FAM_P555	E_coli_GCF_001280405_1	P
PA7V	FAM_P3483	E_coli_GCF_001280405_1	P
PA7W	FAM_P2465	E_coli_GCF_001280405_1	P
PA7X	FAM_P4680	E_coli_GCF_001280405_1	P
PA7Y	FAM_P2696	E_coli_GCF_001280405_1	P
PA7Z	FAM_P271	E_coli_GCF_001280405_1	P
PA8	FAM_P2905	E_coli_GCF_000005845_2	P
PA80	FAM_P803	E_coli_GCF_001280405_1	P
PA81	FAM_P3620	E_coli_GCF_001280405_1	P
PA82	FAM_P4620	E_coli_GCF_001280405_1	P
PA83	FAM_P176	E_coli_GCF_001280405_1	P
PA84	FAM_P3283	E_coli_GCF_001280405_1	P
PA85	FAM_P4949	E_coli_GCF_001280405_1	P
PA86	FAM_P3557	E_coli_GCF_001280405_1	P
PA87	FAM_P2905	E_coli_GCF_001280405_1	P
PA88	FAM_P2553	E_coli_GCF_001280405_1	P
PA89	FAM_P1389	E_coli_GCF_001280405_1	P
PA8A	FAM_P967	E_coli_GCF_001280405_1	P
PA8B	FAM_P4133	E_coli_GCF_001280405_1	P
PA8C	FAM_P3890	E_coli_GCF_001280405_1	P
PA8D	FAM_P327	E_coli_GCF_001280405_1	P
PA8E	FAM_P824	E_coli_GCF_001280405_1	P
PA8F	FAM_P5714	E_coli_GCF_001280405_1	P
PA8G	FAM_P4602	E_coli_GCF_001280405_1	P
PA8H	FAM_P4890	E_coli_GCF_001280405_1	P
PA8I	FAM_P1807	E_coli_GCF_001280405_1	P
PA8J	FAM_P1209	E_coli_GCF_001280405_1	P
PA8K	FAM_P997	E_coli_GCF_001280405_1	P
PA8L	FAM_P4196	E_coli_GCF_001280405_1	P
PA8M	FAM_P3934	E_coli_GCF_001280405_1	P
PA8N	FAM_P272	E_coli_GCF_001280405_1	P
PA8O	FAM_P175	E_coli_GCF_001280405_1	P
PA8P	FAM_P3282	E_coli_GCF_001280405_1	P
PA8Q	FAM_P4948	E_coli_GCF_001280405_1	P
PA8R	FAM_P966	E_coli_GCF_001280405_1	P
PA8S	FAM_P4132	E_coli_GCF_001280405_1	P
PA8T	FAM_P5323	E_coli_GCF_001280405_1	P
PA8U	FAM_P326	E_coli_GCF_001280405_1	P
PA8V	FAM_P823	E_coli_GCF_001280405_1	P
PA8W	FAM_P3414	E_coli_GCF_001280405_1	P
PA8X	FAM_P4601	E_coli_GCF_001280405_1	P
PA8Y	FAM_P4601	E_coli_GCF_001280405_1	P
PA8Z	FAM_P2054	E_coli_GCF_001280405_1	P
PA9	FAM_P3557	E_coli_GCF_000005845_2	P
PA90	FAM_P2593	E_coli_GCF_001280405_1	P
PA91	FAM_P1704	E_coli_GCF_001280405_1	P
PA92	FAM_P1208	E_coli_GCF_001280405_1	P
PA93	FAM_P5265	E_coli_GCF_001280405_1	P
PA94	FAM_P5157	E_coli_GCF_001280405_1	P
PA95	FAM_P4258	E_coli_GCF_001280405_1	P
PA96	FAM_P3488	E_coli_GCF_001280405_1	P
PA97	FAM_P553	E_coli_GCF_001280405_1	P
PA98	FAM_P3481	E_coli_GCF_001280405_1	P
PA99	FAM_P3087	E_coli_GCF_001280405_1	P
PA9A	FAM_P2694	E_coli_GCF_001280405_1	P
PA9B	FAM_P4057	E_coli_GCF_001280405_1	P
PA9C	FAM_P3818	E_coli_GCF_001280405_1	P
PA9D	FAM_P3619	E_coli_GCF_001280405_1	P
PA9E	FAM_P1713	E_coli_GCF_001280405_1	P
PA9F	FAM_P2467	E_coli_GCF_001280405_1	P
PA9G	FAM_P4947	E_coli_GCF_001280405_1	P
PA9H	FAM_P3383	E_coli_GCF_001280405_1	P
PA9I	FAM_P4854	E_coli_GCF_001280405_1	P
PA9J	FAM_P804	E_coli_GCF_001280405_1	P
PA9K	FAM_P5613	E_coli_GCF_001280405_1	P
PA9L	FAM_P5503	E_coli_GCF_001280405_1	P
PA9M	SING_PA9M	E_coli_GCF_001280405_1	P
PA9N	FAM_P2264	E_coli_GCF_001280405_1	P
PA9O	FAM_P5096	E_coli_GCF_001280405_1	P
PA9P	FAM_P1546	E_coli_GCF_001280405_1	P
PA9Q	FAM_P5394	E_coli_GCF_001280405_1	P
PA9R	FAM_P958	E_coli_GCF_001280405_1	P
PA9S	FAM_P1168	E_coli_GCF_001280405_1	P
PA9T	FAM_P1207	E_coli_GCF_001280405_1	P
PA9U	FAM_P996	E_coli_GCF_001280405_1	P
PA9V	FAM_P4195	E_coli_GCF_001280405_1	P
PA9W	FAM_P3933	E_coli_GCF_001280405_1	P
PA9X	FAM_P3689	E_coli_GCF_001280405_1	P
PA9Y	FAM_P3487	E_coli_GCF_001280405_1	P
PA9Z	FAM_P552	E_coli_GCF_001280405_1	P
PAA	FAM_P4949	E_coli_GCF_000005845_2	P
PAA0	FAM_P3480	E_coli_GCF_001280405_1	P
PAA1	FAM_P2951	E_coli_GCF_001280405_1	P
PAA2	FAM_P1061	E_coli_GCF_001280405_1	P
PAA3	FAM_P1272	E_coli_GCF_001280405_1	P
PAA4	FAM_P207	E_coli_GCF_001280405_1	P
PAA5	FAM_P4056	E_coli_GCF_001280405_1	P
PAA6	FAM_P3817	E_coli_GCF_001280405_1	P
PAA7	FAM_P294	E_coli_GCF_001280405_1	P
PAA8	FAM_P3281	E_coli_GCF_001280405_1	P
PAA9	FAM_P4946	E_coli_GCF_001280405_1	P
PAAA	FAM_P2053	E_coli_GCF_001280405_1	P
PAAB	FAM_P2592	E_coli_GCF_001280405_1	P
PAAC	FAM_P5715	E_coli_GCF_001280405_1	P
PAAD	FAM_P5612	E_coli_GCF_001280405_1	P
PAAE	FAM_P5502	E_coli_GCF_001280405_1	P
PAAF	FAM_P5322	E_coli_GCF_001280405_1	P
PAAG	FAM_P5052	E_coli_GCF_001280405_1	P
PAAH	SING_PAAH	E_coli_GCF_001280405_1	P
PAAI	SING_PAAI	E_coli_GCF_001280405_1	P
PAAJ	FAM_P5284	E_coli_GCF_001280405_1	P
PAAK	SING_PAAK	E_coli_GCF_001280405_1	P
PAAL	SING_PAAL	E_coli_GCF_001280405_1	P
PAAM	FAM_P3688	E_coli_GCF_001280405_1	P
PAAN	FAM_P3486	E_coli_GCF_001280405_1	P
PAAO	FAM_P551	E_coli_GCF_001280405_1	P
PAAP	FAM_P3479	E_coli_GCF_001280405_1	P
PAAQ	FAM_P3086	E_coli_GCF_001280405_1	P
PAAR	FAM_P4678	E_coli_GCF_001280405_1	P
PAAS	FAM_P2693	E_coli_GCF_001280405_1	P
PAAT	FAM_P4600	E_coli_GCF_001280405_1	P
PAAU	FAM_P2052	E_coli_GCF_001280405_1	P
PAAV	FAM_P3618	E_coli_GCF_001280405_1	P
PAAW	FAM_P716	E_coli_GCF_001280405_1	P
PAAX	FAM_P173	E_coli_GCF_001280405_1	P
PAAY	FAM_P3280	E_coli_GCF_001280405_1	P
PAAZ	FAM_P4945	E_coli_GCF_001280405_1	P
PAB	FAM_P3283	E_coli_GCF_000005845_2	P
PAB0	FAM_P2988	E_coli_GCF_001280405_1	P
PAB1	FAM_P1424	E_coli_GCF_001280405_1	P
PAB2	FAM_P1722	E_coli_GCF_001280405_1	P
PAB3	FAM_P5611	E_coli_GCF_001280405_1	P
PAB4	FAM_P5501	E_coli_GCF_001280405_1	P
PAB5	FAM_P5321	E_coli_GCF_001280405_1	P
PAB6	FAM_P2468	E_coli_GCF_001280405_1	P
PAB7	FAM_P5094	E_coli_GCF_001280405_1	P
PAB8	FAM_P3384	E_coli_GCF_001280405_1	P
PAB9	SING_PAB9	E_coli_GCF_001280405_1	P
PABA	SING_PABA	E_coli_GCF_001280405_1	P
PABB	SING_PABB	E_coli_GCF_001280405_1	P
PABC	FAM_P1838	E_coli_GCF_001280405_1	P
PABD	SING_PABD	E_coli_GCF_001280405_1	P
PABE	SING_PABE	E_coli_GCF_001280405_1	P
PABF	SING_PABF	E_coli_GCF_001280405_1	P
PABG	FAM_P4473	E_coli_GCF_001280405_1	P
PABH	SING_PABH	E_coli_GCF_001280405_1	P
PABI	FAM_P3687	E_coli_GCF_001280405_1	P
PABJ	SING_PABJ	E_coli_GCF_001280405_1	P
PABK	SING_PABK	E_coli_GCF_001280405_1	P
PABL	SING_PABL	E_coli_GCF_001280405_1	P
PABM	SING_PABM	E_coli_GCF_001280405_1	P
PABN	SING_PABN	E_coli_GCF_001280405_1	P
PABO	FAM_P4125	E_coli_GCF_001280405_1	P
PABP	SING_PABP	E_coli_GCF_001280405_1	P
PABQ	SING_PABQ	E_coli_GCF_001280405_1	P
PABR	FAM_P715	E_coli_GCF_001280405_1	P
PABS	FAM_P1870	E_coli_GCF_001280405_1	P
PABT	FAM_P3279	E_coli_GCF_001280405_1	P
PABU	SING_PABU	E_coli_GCF_001280405_1	P
PABV	SING_PABV	E_coli_GCF_001280405_1	P
PABW	SING_PABW	E_coli_GCF_001280405_1	P
PABX	SING_PABX	E_coli_GCF_001280405_1	P
PABY	FAM_P3675	E_coli_GCF_001280405_1	P
PABZ	FAM_P1388	E_coli_GCF_001280405_1	P
PAC	FAM_P176	E_coli_GCF_000005845_2	P
PAC0	FAM_P4718	E_coli_GCF_001280405_1	P
PAC1	FAM_P2529	E_coli_GCF_001280405_1	P
PAC2	FAM_P1179	E_coli_GCF_001280405_1	P
PAC3	FAM_P965	E_coli_GCF_001280405_1	P
PAC4	FAM_P1206	E_coli_GCF_001280405_1	P
PAC5	FAM_P3848	E_coli_GCF_001280405_1	P
PAC6	FAM_P325	E_coli_GCF_001280405_1	P
PAC7	FAM_P822	E_coli_GCF_001280405_1	P
PAC8	FAM_P2013	E_coli_GCF_001280405_1	P
PAC9	FAM_P3413	E_coli_GCF_001280405_1	P
PACA	FAM_P4599	E_coli_GCF_001280405_1	P
PACB	FAM_P2051	E_coli_GCF_001280405_1	P
PACC	FAM_P2591	E_coli_GCF_001280405_1	P
PACD	FAM_P4676	E_coli_GCF_001280405_1	P
PACE	FAM_P2691	E_coli_GCF_001280405_1	P
PACF	FAM_P4573	E_coli_GCF_001280405_1	P
PACG	FAM_P3385	E_coli_GCF_001280405_1	P
PACH	FAM_P2821	E_coli_GCF_001280405_1	P
PACI	FAM_P805	E_coli_GCF_001280405_1	P
PACJ	FAM_P375	E_coli_GCF_001280405_1	P
PACK	FAM_P3278	E_coli_GCF_001280405_1	P
PACL	FAM_P2352	E_coli_GCF_001280405_1	P
PACM	FAM_P1899	E_coli_GCF_001280405_1	P
PACN	FAM_P1169	E_coli_GCF_001280405_1	P
PACO	FAM_P2517	E_coli_GCF_001280405_1	P
PACP	FAM_P4704	E_coli_GCF_001280405_1	P
PACQ	FAM_P2554	E_coli_GCF_001280405_1	P
PACR	FAM_P3664	E_coli_GCF_001280405_1	P
PACS	FAM_P1522	E_coli_GCF_001280405_1	P
PACT	FAM_P1528	E_coli_GCF_001280405_1	P
PACU	FAM_P2534	E_coli_GCF_001280405_1	P
PACV	FAM_P1387	E_coli_GCF_001280405_1	P
PACW	FAM_P4717	E_coli_GCF_001280405_1	P
PACX	FAM_P2528	E_coli_GCF_001280405_1	P
PACY	FAM_P1178	E_coli_GCF_001280405_1	P
PACZ	FAM_P748	E_coli_GCF_001280405_1	P
PAD	FAM_P4620	E_coli_GCF_000005845_2	P
PAD0	FAM_P380	E_coli_GCF_001280405_1	P
PAD1	FAM_P3889	E_coli_GCF_001280405_1	P
PAD2	FAM_P324	E_coli_GCF_001280405_1	P
PAD3	FAM_P821	E_coli_GCF_001280405_1	P
PAD4	FAM_P293	E_coli_GCF_001280405_1	P
PAD5	FAM_P3412	E_coli_GCF_001280405_1	P
PAD6	FAM_P4598	E_coli_GCF_001280405_1	P
PAD7	FAM_P2050	E_coli_GCF_001280405_1	P
PAD8	FAM_P3084	E_coli_GCF_001280405_1	P
PAD9	FAM_P4675	E_coli_GCF_001280405_1	P
PADA	FAM_P2690	E_coli_GCF_001280405_1	P
PADB	FAM_P3386	E_coli_GCF_001280405_1	P
PADC	FAM_P273	E_coli_GCF_001280405_1	P
PADD	FAM_P806	E_coli_GCF_001280405_1	P
PADE	FAM_P714	E_coli_GCF_001280405_1	P
PADF	FAM_P172	E_coli_GCF_001280405_1	P
PADG	FAM_P3277	E_coli_GCF_001280405_1	P
PADH	FAM_P2351	E_coli_GCF_001280405_1	P
PADI	FAM_P2903	E_coli_GCF_001280405_1	P
PADJ	FAM_P1818	E_coli_GCF_001280405_1	P
PADK	FAM_P4705	E_coli_GCF_001280405_1	P
PADL	FAM_P2555	E_coli_GCF_001280405_1	P
PADM	FAM_P3665	E_coli_GCF_001280405_1	P
PADN	FAM_P1523	E_coli_GCF_001280405_1	P
PADO	FAM_P1527	E_coli_GCF_001280405_1	P
PADP	FAM_P3674	E_coli_GCF_001280405_1	P
PADQ	FAM_P1386	E_coli_GCF_001280405_1	P
PADR	FAM_P4716	E_coli_GCF_001280405_1	P
PADS	FAM_P2527	E_coli_GCF_001280405_1	P
PADT	FAM_P1177	E_coli_GCF_001280405_1	P
PADU	FAM_P964	E_coli_GCF_001280405_1	P
PADV	FAM_P438	E_coli_GCF_001280405_1	P
PADW	FAM_P3888	E_coli_GCF_001280405_1	P
PADX	FAM_P323	E_coli_GCF_001280405_1	P
PADY	FAM_P820	E_coli_GCF_001280405_1	P
PADZ	SING_PADZ	E_coli_GCF_001280405_1	P
PAE	FAM_P3620	E_coli_GCF_000005845_2	P
PAE0	SING_PAE0	E_coli_GCF_001280405_1	P
PAE1	SING_PAE1	E_coli_GCF_001280405_1	P
PAE2	SING_PAE2	E_coli_GCF_001280405_1	P
PAE3	FAM_P2590	E_coli_GCF_001280405_1	P
PAE4	FAM_P3083	E_coli_GCF_001280405_1	P
PAE5	FAM_P2470	E_coli_GCF_001280405_1	P
PAE6	FAM_P2689	E_coli_GCF_001280405_1	P
PAE7	FAM_P3387	E_coli_GCF_001280405_1	P
PAE8	FAM_P274	E_coli_GCF_001280405_1	P
PAE9	FAM_P3616	E_coli_GCF_001280405_1	P
PAEA	FAM_P713	E_coli_GCF_001280405_1	P
PAEB	FAM_P171	E_coli_GCF_001280405_1	P
PAEC	FAM_P3276	E_coli_GCF_001280405_1	P
PAED	FAM_P2350	E_coli_GCF_001280405_1	P
PAEE	FAM_P2902	E_coli_GCF_001280405_1	P
PAEF	FAM_P2518	E_coli_GCF_001280405_1	P
PAEG	FAM_P4706	E_coli_GCF_001280405_1	P
PAEH	FAM_P2556	E_coli_GCF_001280405_1	P
PAEI	FAM_P3666	E_coli_GCF_001280405_1	P
PAEJ	FAM_P5500	E_coli_GCF_001280405_1	P
PAEK	FAM_P1526	E_coli_GCF_001280405_1	P
PAEL	FAM_P3673	E_coli_GCF_001280405_1	P
PAEM	FAM_P1385	E_coli_GCF_001280405_1	P
PAEN	FAM_P4715	E_coli_GCF_001280405_1	P
PAEO	FAM_P749	E_coli_GCF_001280405_1	P
PAEP	SING_PAEP	E_coli_GCF_001280405_1	P
PAEQ	SING_PAEQ	E_coli_GCF_001280405_1	P
PAER	SING_PAER	E_coli_GCF_001280405_1	P
PAES	SING_PAES	E_coli_GCF_001280405_1	P
PAET	FAM_P1176	E_coli_GCF_001280405_1	P
PAEU	FAM_P963	E_coli_GCF_001280405_1	P
PAEV	FAM_P4131	E_coli_GCF_001280405_1	P
PAEW	FAM_P3887	E_coli_GCF_001280405_1	P
PAEX	FAM_P322	E_coli_GCF_001280405_1	P
PAEY	FAM_P819	E_coli_GCF_001280405_1	P
PAEZ	FAM_P292	E_coli_GCF_001280405_1	P
PAF	FAM_P803	E_coli_GCF_000005845_2	P
PAF0	FAM_P3411	E_coli_GCF_001280405_1	P
PAF1	FAM_P4597	E_coli_GCF_001280405_1	P
PAF2	FAM_P2049	E_coli_GCF_001280405_1	P
PAF3	FAM_P2589	E_coli_GCF_001280405_1	P
PAF4	FAM_P3082	E_coli_GCF_001280405_1	P
PAF5	FAM_P2471	E_coli_GCF_001280405_1	P
PAF6	FAM_P2688	E_coli_GCF_001280405_1	P
PAF7	FAM_P3388	E_coli_GCF_001280405_1	P
PAF8	FAM_P275	E_coli_GCF_001280405_1	P
PAF9	FAM_P807	E_coli_GCF_001280405_1	P
PAFA	FAM_P712	E_coli_GCF_001280405_1	P
PAFB	FAM_P170	E_coli_GCF_001280405_1	P
PAFC	FAM_P3275	E_coli_GCF_001280405_1	P
PAFD	FAM_P2349	E_coli_GCF_001280405_1	P
PAFE	FAM_P2901	E_coli_GCF_001280405_1	P
PAFF	FAM_P2519	E_coli_GCF_001280405_1	P
PAFG	FAM_P1720	E_coli_GCF_001280405_1	P
PAFH	FAM_P2557	E_coli_GCF_001280405_1	P
PAFI	FAM_P3667	E_coli_GCF_001280405_1	P
PAFJ	FAM_P1524	E_coli_GCF_001280405_1	P
PAFK	FAM_P1525	E_coli_GCF_001280405_1	P
PAFL	FAM_P3672	E_coli_GCF_001280405_1	P
PAFM	FAM_P1384	E_coli_GCF_001280405_1	P
PAFN	FAM_P4714	E_coli_GCF_001280405_1	P
PAFO	FAM_P2526	E_coli_GCF_001280405_1	P
PAFP	FAM_P1175	E_coli_GCF_001280405_1	P
PAFQ	FAM_P962	E_coli_GCF_001280405_1	P
PAFR	FAM_P4130	E_coli_GCF_001280405_1	P
PAFS	FAM_P3886	E_coli_GCF_001280405_1	P
PAFT	FAM_P321	E_coli_GCF_001280405_1	P
PAFU	FAM_P818	E_coli_GCF_001280405_1	P
PAFV	FAM_P3410	E_coli_GCF_001280405_1	P
PAFW	FAM_P3931	E_coli_GCF_001280405_1	P
PAFX	FAM_P2048	E_coli_GCF_001280405_1	P
PAFY	FAM_P2588	E_coli_GCF_001280405_1	P
PAFZ	FAM_P3081	E_coli_GCF_001280405_1	P
PAG	FAM_P271	E_coli_GCF_000005845_2	P
PAG0	FAM_P2472	E_coli_GCF_001280405_1	P
PAG1	SING_PAG1	E_coli_GCF_001280405_1	P
PAG2	SING_PAG2	E_coli_GCF_001280405_1	P
PAG3	FAM_P2687	E_coli_GCF_001280405_1	P
PAG4	FAM_P3389	E_coli_GCF_001280405_1	P
PAG5	FAM_P276	E_coli_GCF_001280405_1	P
PAG6	FAM_P808	E_coli_GCF_001280405_1	P
PAG7	FAM_P711	E_coli_GCF_001280405_1	P
PAG8	FAM_P169	E_coli_GCF_001280405_1	P
PAG9	FAM_P3274	E_coli_GCF_001280405_1	P
PAGA	FAM_P2900	E_coli_GCF_001280405_1	P
PAGB	FAM_P2520	E_coli_GCF_001280405_1	P
PAGC	FAM_P4707	E_coli_GCF_001280405_1	P
PAGD	FAM_P2558	E_coli_GCF_001280405_1	P
PAGE	FAM_P3668	E_coli_GCF_001280405_1	P
PAGF	FAM_P1464	E_coli_GCF_001280405_1	P
PAGG	FAM_P5320	E_coli_GCF_001280405_1	P
PAGH	FAM_P1998	E_coli_GCF_001280405_1	P
PAGI	FAM_P5093	E_coli_GCF_001280405_1	P
PAGJ	FAM_P1383	E_coli_GCF_001280405_1	P
PAGK	FAM_P4713	E_coli_GCF_001280405_1	P
PAGL	FAM_P2525	E_coli_GCF_001280405_1	P
PAGM	FAM_P1174	E_coli_GCF_001280405_1	P
PAGN	FAM_P961	E_coli_GCF_001280405_1	P
PAGO	FAM_P4129	E_coli_GCF_001280405_1	P
PAGP	FAM_P3885	E_coli_GCF_001280405_1	P
PAGQ	FAM_P4193	E_coli_GCF_001280405_1	P
PAGR	FAM_P3930	E_coli_GCF_001280405_1	P
PAGS	FAM_P3686	E_coli_GCF_001280405_1	P
PAGT	FAM_P869	E_coli_GCF_001280405_1	P
PAGU	FAM_P549	E_coli_GCF_001280405_1	P
PAGV	FAM_P3478	E_coli_GCF_001280405_1	P
PAGW	FAM_P3080	E_coli_GCF_001280405_1	P
PAGX	FAM_P4674	E_coli_GCF_001280405_1	P
PAGY	SING_PAGY	E_coli_GCF_001280405_1	P
PAGZ	FAM_P2473	E_coli_GCF_001280405_1	P
PAH	FAM_P2696	E_coli_GCF_000005845_2	P
PAH0	FAM_P3815	E_coli_GCF_001280405_1	P
PAH1	FAM_P3615	E_coli_GCF_001280405_1	P
PAH2	SING_PAH2	E_coli_GCF_001280405_1	P
PAH3	FAM_P710	E_coli_GCF_001280405_1	P
PAH4	FAM_P168	E_coli_GCF_001280405_1	P
PAH5	FAM_P3273	E_coli_GCF_001280405_1	P
PAH6	FAM_P2348	E_coli_GCF_001280405_1	P
PAH7	FAM_P2899	E_coli_GCF_001280405_1	P
PAH8	FAM_P1711	E_coli_GCF_001280405_1	P
PAH9	FAM_P1170	E_coli_GCF_001280405_1	P
PAHA	FAM_P1544	E_coli_GCF_001280405_1	P
PAHB	FAM_P2156	E_coli_GCF_001280405_1	P
PAHC	FAM_P208	E_coli_GCF_001280405_1	P
PAHD	FAM_P5131	E_coli_GCF_001280405_1	P
PAHE	FAM_P5243	E_coli_GCF_001280405_1	P
PAHF	FAM_P3849	E_coli_GCF_001280405_1	P
PAHG	FAM_P4748	E_coli_GCF_001280405_1	P
PAHH	FAM_P4184	E_coli_GCF_001280405_1	P
PAHI	FAM_P1205	E_coli_GCF_001280405_1	P
PAHJ	FAM_P994	E_coli_GCF_001280405_1	P
PAHK	FAM_P4158	E_coli_GCF_001280405_1	P
PAHL	FAM_P3929	E_coli_GCF_001280405_1	P
PAHM	FAM_P3685	E_coli_GCF_001280405_1	P
PAHN	FAM_P868	E_coli_GCF_001280405_1	P
PAHO	FAM_P548	E_coli_GCF_001280405_1	P
PAHP	FAM_P3477	E_coli_GCF_001280405_1	P
PAHQ	FAM_P3079	E_coli_GCF_001280405_1	P
PAHR	FAM_P4673	E_coli_GCF_001280405_1	P
PAHS	FAM_P2685	E_coli_GCF_001280405_1	P
PAHT	FAM_P4574	E_coli_GCF_001280405_1	P
PAHU	FAM_P3390	E_coli_GCF_001280405_1	P
PAHV	FAM_P3614	E_coli_GCF_001280405_1	P
PAHW	FAM_P709	E_coli_GCF_001280405_1	P
PAHX	FAM_P167	E_coli_GCF_001280405_1	P
PAHY	FAM_P3272	E_coli_GCF_001280405_1	P
PAHZ	FAM_P5051	E_coli_GCF_001280405_1	P
PAI	FAM_P4680	E_coli_GCF_000005845_2	P
PAI0	FAM_P2898	E_coli_GCF_001280405_1	P
PAI1	FAM_P1260	E_coli_GCF_001280405_1	P
PAI2	FAM_P1053	E_coli_GCF_001280405_1	P
PAI3	FAM_P4251	E_coli_GCF_001280405_1	P
PAI4	FAM_P3988	E_coli_GCF_001280405_1	P
PAI5	FAM_P1425	E_coli_GCF_001280405_1	P
PAI6	SING_PAI6	E_coli_GCF_001280405_1	P
PAI7	FAM_P3549	E_coli_GCF_001280405_1	P
PAI8	FAM_P634	E_coli_GCF_001280405_1	P
PAI9	FAM_P91	E_coli_GCF_001280405_1	P
PAIA	FAM_P3190	E_coli_GCF_001280405_1	P
PAIB	FAM_P3190	E_coli_GCF_001280405_1	P
PAIC	FAM_P5527	E_coli_GCF_001280405_1	P
PAID	FAM_P2810	E_coli_GCF_001280405_1	P
PAIE	FAM_P5680	E_coli_GCF_001280405_1	P
PAIF	FAM_P5554	E_coli_GCF_001280405_1	P
PAIG	FAM_P5429	E_coli_GCF_001280405_1	P
PAIH	FAM_P513	E_coli_GCF_001280405_1	P
PAII	FAM_P1612	E_coli_GCF_001280405_1	P
PAIJ	FAM_P1492	E_coli_GCF_001280405_1	P
PAIK	FAM_P496	E_coli_GCF_001280405_1	P
PAIL	FAM_P3476	E_coli_GCF_001280405_1	P
PAIM	FAM_P2099	E_coli_GCF_001280405_1	P
PAIN	FAM_P1322	E_coli_GCF_001280405_1	P
PAIO	FAM_P2684	E_coli_GCF_001280405_1	P
PAIP	FAM_P884	E_coli_GCF_001280405_1	P
PAIQ	FAM_P4621	E_coli_GCF_001280405_1	P
PAIR	FAM_P3814	E_coli_GCF_001280405_1	P
PAIS	SING_PAIS	E_coli_GCF_001280405_1	P
PAIT	FAM_P3613	E_coli_GCF_001280405_1	P
PAIU	FAM_P708	E_coli_GCF_001280405_1	P
PAIV	FAM_P166	E_coli_GCF_001280405_1	P
PAIW	FAM_P3271	E_coli_GCF_001280405_1	P
PAIX	FAM_P5050	E_coli_GCF_001280405_1	P
PAIY	FAM_P2897	E_coli_GCF_001280405_1	P
PAIZ	FAM_P1259	E_coli_GCF_001280405_1	P
PAJ	FAM_P2465	E_coli_GCF_000005845_2	P
PAJ0	FAM_P1052	E_coli_GCF_001280405_1	P
PAJ1	FAM_P4250	E_coli_GCF_001280405_1	P
PAJ2	FAM_P3987	E_coli_GCF_001280405_1	P
PAJ3	FAM_P3746	E_coli_GCF_001280405_1	P
PAJ4	FAM_P1584	E_coli_GCF_001280405_1	P
PAJ5	SING_PAJ5	E_coli_GCF_001280405_1	P
PAJ6	SING_PAJ6	E_coli_GCF_001280405_1	P
PAJ7	SING_PAJ7	E_coli_GCF_001280405_1	P
PAJ8	SING_PAJ8	E_coli_GCF_001280405_1	P
PAJ9	FAM_P90	E_coli_GCF_001280405_1	P
PAJA	FAM_P2026	E_coli_GCF_001280405_1	P
PAJB	FAM_P2809	E_coli_GCF_001280405_1	P
PAJC	FAM_P5679	E_coli_GCF_001280405_1	P
PAJD	FAM_P2160	E_coli_GCF_001280405_1	P
PAJE	FAM_P2248	E_coli_GCF_001280405_1	P
PAJF	FAM_P4379	E_coli_GCF_001280405_1	P
PAJG	SING_PAJG	E_coli_GCF_001280405_1	P
PAJH	FAM_P1491	E_coli_GCF_001280405_1	P
PAJI	FAM_P5395	E_coli_GCF_001280405_1	P
PAJJ	FAM_P5629	E_coli_GCF_001280405_1	P
PAJK	FAM_P5236	E_coli_GCF_001280405_1	P
PAJL	FAM_P3612	E_coli_GCF_001280405_1	P
PAJM	FAM_P707	E_coli_GCF_001280405_1	P
PAJN	FAM_P165	E_coli_GCF_001280405_1	P
PAJO	FAM_P4345	E_coli_GCF_001280405_1	P
PAJP	FAM_P2896	E_coli_GCF_001280405_1	P
PAJQ	FAM_P2282	E_coli_GCF_001280405_1	P
PAJR	FAM_P2282	E_coli_GCF_001280405_1	P
PAJS	FAM_P4249	E_coli_GCF_001280405_1	P
PAJT	FAM_P3986	E_coli_GCF_001280405_1	P
PAJU	FAM_P3745	E_coli_GCF_001280405_1	P
PAJV	FAM_P3548	E_coli_GCF_001280405_1	P
PAJW	SING_PAJW	E_coli_GCF_001280405_1	P
PAJX	SING_PAJX	E_coli_GCF_001280405_1	P
PAJY	SING_PAJY	E_coli_GCF_001280405_1	P
PAJZ	SING_PAJZ	E_coli_GCF_001280405_1	P
PAK	FAM_P3483	E_coli_GCF_000005845_2	P
